stock_code,prev_close
307180,6180.0
439090,14090.0
108860,8780.0
094480,5910.0
382900,26250.0
019010,4650.0
206640,10390.0
100120,25000.0
036030,4610.0
243840,5840.0
053300,5430.0
474650,38250.0
091580,16730.0
190510,15690.0
049630,9160.0
054210,8690.0
294570,21650.0
115450,2430.0
095500,7100.0
067390,528.0
357880,4235.0
0015G0,18650.0
012860,2990.0
389020,31350.0
353810,6570.0
099440,3245.0
138610,18710.0
461300,16150.0
018310,14600.0
051370,9250.0
084990,4585.0
005710,10510.0
451760,13290.0
068930,7570.0
338840,13550.0
013120,2285.0
380540,8450.0
199820,9300.0
494120,27000.0
119610,17950.0
092070,17350.0
036190,32650.0
394420,18150.0
045390,2820.0
094820,13260.0
067080,10720.0
255220,1834.0
052330,11220.0
122990,7440.0
382800,6200.0
088800,2655.0
457550,21000.0
214180,15060.0
064550,7610.0
034810,6160.0
121440,4565.0
0007C0,23350.0
256840,2830.0
012210,8730.0
036560,12200.0
149950,14000.0
0088M0,19210.0
126600,3040.0
083310,10790.0
402490,11200.0
308080,9270.0
211270,12590.0
083930,12830.0
237880,10540.0
016790,994.0
481070,13070.0
192440,30250.0
432720,13200.0
484810,12110.0
054450,12330.0
126730,21000.0
126640,4610.0
039830,17320.0
405100,15140.0
086820,7100.0
024840,4495.0
304100,15540.0
474170,10330.0
024060,12170.0
123860,14970.0
489500,28400.0
464080,10280.0
101360,10870.0
138360,2355.0
232680,13760.0
402030,14350.0
216080,4840.0
102120,10240.0
950140,9060.0
484120,16520.0
071200,7410.0
039840,13350.0
066620,24700.0
418550,5660.0
108380,18480.0
123330,22300.0
462860,2440.0
176750,6180.0
032580,5380.0
372170,21750.0
126700,11530.0
042420,20950.0
078070,10100.0
143240,15850.0
264450,11600.0
080160,8890.0
123410,6060.0
041020,3385.0
092130,13990.0
039860,4400.0
194480,13930.0
079960,21200.0
458650,11140.0
143160,15500.0
418420,5460.0
377450,9550.0
371950,7350.0
109740,6370.0
024800,4500.0
119830,6220.0
226590,15420.0
361390,16720.0
417010,8090.0
199430,14900.0
038390,9720.0
403850,11420.0
146320,13460.0
049430,18000.0
445180,9370.0
473980,14500.0
058820,1100.0
488280,15060.0
032620,3125.0
048870,1850.0
066410,1153.0
118990,6680.0
046070,10280.0
086980,2545.0
264850,5230.0
023910,26350.0
388050,8470.0
179290,4845.0
270660,12380.0
011040,5100.0
046440,4155.0
452450,4340.0
007330,10450.0
072870,12860.0
104480,1709.0
114840,9040.0
321550,5170.0
380550,12480.0
086670,15300.0
060150,3320.0
049960,16150.0
051980,1360.0
042600,12350.0
093190,7700.0
106190,14400.0
209640,5460.0
147830,7430.0
083500,18310.0
125210,8960.0
067280,25200.0
293580,1562.0
285490,14000.0
140670,11490.0
334970,1889.0
331920,15170.0
053080,11220.0
260970,50600.0
267320,2535.0
005990,10980.0
105330,9170.0
054800,13960.0
187790,4685.0
220260,4560.0
001540,11080.0
259630,11730.0
047310,3905.0
321370,2760.0
222040,6900.0
234690,7940.0
282880,12230.0
115500,11780.0
293780,5120.0
289080,2365.0
036010,10660.0
073010,3490.0
204610,2460.0
038290,12940.0
264660,14470.0
049720,9730.0
299030,17470.0
0117P0,9590.0
289930,10670.0
066430,3430.0
095700,3020.0
023600,8520.0
142210,6770.0
039560,3175.0
037350,8990.0
221800,8260.0
041440,7590.0
166480,2530.0
021080,2785.0
005160,2445.0
086890,3230.0
269620,889.0
408920,3030.0
037030,5200.0
032940,7200.0
108230,3470.0
013990,3980.0
163730,14090.0
069510,11990.0
037070,6500.0
307750,2440.0
056090,1250.0
256940,6300.0
217270,2745.0
240550,6110.0
297890,1745.0
469610,14230.0
263860,14000.0
136540,10360.0
205500,2090.0
017510,8290.0
101170,9360.0
036690,2885.0
059120,6940.0
115310,7760.0
036630,12310.0
067990,4235.0
148150,3515.0
158430,5020.0
101970,8270.0
0011A0,13290.0
340450,5200.0
300080,7540.0
080420,1529.0
003100,18390.0
122450,2750.0
205100,1723.0
0017J0,3870.0
306620,2500.0
453450,15020.0
095190,1875.0
089600,10280.0
336680,3020.0
090850,5240.0
396300,4465.0
297090,4325.0
323990,5090.0
192410,4730.0
088130,6650.0
263720,9330.0
452190,4930.0
149980,5550.0
027710,1045.0
474610,8180.0
333430,3835.0
047560,9980.0
310200,2240.0
054920,4080.0
008830,12980.0
041520,9550.0
041590,2370.0
156100,5230.0
290740,11570.0
950190,8960.0
006620,4020.0
013310,2950.0
212560,9700.0
235980,3410.0
063570,3365.0
290720,3215.0
068790,5070.0
054050,7140.0
123040,1845.0
339950,2515.0
067900,6270.0
950250,3200.0
228850,6860.0
049520,3640.0
053700,4440.0
062970,1957.0
018120,16910.0
475230,10370.0
051160,7170.0
307930,7130.0
172670,12560.0
234030,4630.0
322180,5260.0
396270,3375.0
417500,3395.0
214680,1310.0
203400,1233.0
338220,7830.0
054540,8510.0
040300,2295.0
323350,14610.0
073560,1579.0
322510,4290.0
052260,3635.0
093640,3325.0
071280,7060.0
009780,6160.0
052900,1462.0
255440,8280.0
357580,9300.0
074430,1214.0
381620,8180.0
489460,7080.0
475580,7850.0
078890,5700.0
366030,4735.0
021320,4935.0
396470,6590.0
115440,9700.0
382840,6860.0
0004V0,9950.0
086960,2470.0
002230,5600.0
365330,2085.0
141000,8710.0
104460,9880.0
038540,1900.0
040160,8780.0
107600,18390.0
044990,13280.0
309960,4475.0
215100,5020.0
099750,7470.0
250060,3200.0
451220,13070.0
047770,2650.0
039340,4695.0
131030,5790.0
035080,8900.0
337930,3425.0
109610,2065.0
059210,3700.0
065450,3430.0
005860,2555.0
330730,5450.0
246720,6070.0
217820,2140.0
246710,2130.0
049950,11400.0
096240,9180.0
225190,1409.0
182360,6360.0
457370,12090.0
090470,5420.0
000440,15700.0
120240,13560.0
094840,10080.0
066790,1493.0
223250,3930.0
068240,2530.0
493330,12450.0
025950,11660.0
173130,7440.0
389030,2880.0
352090,3580.0
212710,10150.0
487580,3865.0
023900,7530.0
360070,11770.0
048550,983.0
032300,8650.0
085670,3900.0
100700,2175.0
456070,8780.0
047820,3800.0
096250,7200.0
282720,7850.0
0015S0,9560.0
413630,2580.0
045970,3550.0
039010,10890.0
136150,11200.0
317770,2575.0
129920,5760.0
066980,1744.0
038110,2280.0
217330,4020.0
357230,2260.0
036220,6400.0
331740,9600.0
035610,3355.0
226400,4540.0
042510,8290.0
078140,8310.0
052860,5030.0
377480,12920.0
086710,7530.0
042500,4120.0
303810,2825.0
039980,6370.0
029480,1531.0
072020,9410.0
389140,6390.0
262260,5920.0
302550,2940.0
053260,4890.0
311320,7170.0
464490,7780.0
203690,4425.0
418470,10410.0
066310,9660.0
063080,13570.0
030960,5480.0
950130,2565.0
066700,2375.0
040420,5680.0
265740,5080.0
092040,1295.0
100130,1568.0
131370,1660.0
093920,4760.0
033290,1549.0
417970,13850.0
330350,6590.0
131400,1456.0
408470,8120.0
053580,6640.0
288180,12270.0
117670,12880.0
089230,2335.0
298540,6120.0
011370,848.0
009300,13510.0
362320,4070.0
0007J0,10800.0
100590,5020.0
024830,10150.0
043610,1459.0
063170,4780.0
004650,9120.0
049080,993.0
443670,3500.0
049180,1009.0
024880,4215.0
183490,990.0
348350,8400.0
412350,5940.0
059270,7500.0
072950,10300.0
101330,3590.0
142280,3465.0
130580,5370.0
058630,4275.0
067000,1185.0
347890,4890.0
054670,5660.0
084650,1115.0
321260,2940.0
066590,2125.0
040910,4475.0
175250,2170.0
253840,4875.0
412540,3935.0
251120,9360.0
019540,6010.0
124560,2095.0
065510,7000.0
388870,6170.0
265560,7500.0
225530,2250.0
208370,3090.0
290660,939.0
439580,2425.0
052420,8200.0
320000,11360.0
054040,4935.0
222160,8040.0
037760,2440.0
004590,5370.0
041930,5260.0
084730,7150.0
011320,4095.0
079810,3680.0
033340,814.0
048530,2555.0
307870,1044.0
088390,8350.0
234300,2885.0
017480,5050.0
475430,4315.0
010280,5790.0
189330,8220.0
476040,11840.0
054620,4205.0
432470,9030.0
170030,5070.0
424960,4680.0
110790,3285.0
411080,5060.0
036640,4700.0
014970,5100.0
294630,2915.0
277880,3850.0
024740,2330.0
060590,3145.0
382480,1952.0
017650,8790.0
451250,7320.0
123010,2250.0
019550,944.0
147760,7000.0
012700,2825.0
101670,1328.0
067570,1787.0
413390,6560.0
020710,3690.0
067290,1301.0
419050,1308.0
900250,519.0
032540,3550.0
900260,1611.0
091120,4270.0
171120,2060.0
208140,2240.0
463020,8380.0
302430,7590.0
058400,555.0
201490,2265.0
076610,1320.0
348150,3830.0
187420,2255.0
273640,6590.0
370090,8550.0
102370,2645.0
006140,4970.0
026150,4100.0
228670,4550.0
0015N0,5740.0
048430,6230.0
234920,5310.0
217190,5440.0
238090,2425.0
067370,5810.0
094860,1321.0
261780,2695.0
299660,2395.0
478560,2700.0
460940,5270.0
053280,2840.0
448710,13350.0
128660,2800.0
126880,3085.0
067170,2720.0
036000,3015.0
111710,3445.0
041910,5280.0
463480,5610.0
340360,1362.0
453860,11090.0
263800,4325.0
096350,1861.0
014470,1169.0
073640,654.0
032850,4195.0
081180,7910.0
216050,5820.0
045660,8480.0
168330,2220.0
347860,1720.0
196490,6090.0
002800,4535.0
204840,890.0
033130,1912.0
043710,3940.0
092300,3390.0
241690,2790.0
038460,2690.0
443250,6120.0
391710,1592.0
137950,3070.0
153710,4580.0
105740,6750.0
038680,3365.0
332370,5080.0
082850,1387.0
064800,2590.0
056360,6840.0
162300,1627.0
081150,2765.0
299170,1595.0
109860,7380.0
025550,2605.0
317830,6230.0
459100,5200.0
049480,2130.0
007820,3310.0
417790,6320.0
039610,6300.0
263600,4195.0
205470,2650.0
003310,1870.0
315640,2220.0
347000,1727.0
037440,4720.0
048770,4205.0
039020,2955.0
080010,6680.0
061250,7700.0
140070,1767.0
044340,3595.0
046210,1427.0
251630,4030.0
083790,841.0
060310,1210.0
065530,1330.0
461030,4360.0
215360,6930.0
048910,5030.0
191420,7900.0
311690,4900.0
033560,3685.0
012790,5340.0
198440,1050.0
097800,2435.0
246690,1317.0
123420,6090.0
001840,2215.0
214260,7000.0
373200,2650.0
033230,1245.0
033320,3240.0
294090,1490.0
222110,4600.0
010240,5320.0
091440,1842.0
215790,1545.0
155650,3300.0
053450,4165.0
099220,950.0
185490,1432.0
004780,3835.0
027830,1123.0
104620,3665.0
094850,4300.0
095270,4285.0
088910,2340.0
039420,2660.0
043650,3400.0
089850,4155.0
024910,1723.0
145170,3575.0
005670,6190.0
070300,1710.0
041460,3195.0
109080,10610.0
049550,3045.0
136410,5470.0
246960,1770.0
134580,1222.0
045340,6960.0
060570,834.0
214270,1317.0
046940,3330.0
053050,1983.0
331380,1808.0
008370,4910.0
071670,5920.0
088280,3400.0
452400,6540.0
241790,5800.0
036120,1654.0
384470,3300.0
036670,5280.0
094940,7040.0
192250,8270.0
175140,2370.0
099520,1284.0
061040,6650.0
042110,1207.0
217500,1825.0
317690,2880.0
039240,2130.0
417860,12050.0
010470,4730.0
014950,5690.0
245620,415.0
019990,5980.0
333620,5290.0
198080,2655.0
073110,6460.0
016250,11410.0
027050,1445.0
064240,1630.0
263690,5120.0
053620,6780.0
016600,4130.0
100030,17500.0
065440,2075.0
347740,1897.0
432430,3430.0
163280,4130.0
271830,1960.0
222420,1180.0
0013V0,5650.0
067920,5210.0
054930,18600.0
317850,6730.0
033310,1397.0
007370,3970.0
382150,4680.0
340930,806.0
294140,2520.0
424980,9200.0
273060,1096.0
452200,2290.0
217480,499.0
036090,1381.0
260930,2795.0
446840,1008.0
256630,4700.0
352910,4235.0
199550,3730.0
950220,1600.0
065130,3350.0
303360,4055.0
219550,1355.0
104540,4150.0
040610,3105.0
318160,5660.0
460470,3525.0
950200,2730.0
053270,1896.0
360350,9440.0
053350,2385.0
038010,5780.0
299900,304.0
015710,2990.0
170790,8200.0
471820,4590.0
291650,870.0
050960,7810.0
072990,3575.0
278650,2990.0
072470,2800.0
373160,3620.0
159580,2585.0
096610,2965.0
007680,3775.0
099410,3650.0
207760,616.0
122310,3495.0
317530,3030.0
393970,2825.0
219420,4390.0
053980,2660.0
177900,5250.0
435570,6560.0
052220,2150.0
060560,2015.0
051390,4425.0
066670,2705.0
104040,1894.0
348080,445.0
095910,1325.0
479960,7350.0
460870,2480.0
063440,1113.0
024950,3930.0
440290,1795.0
290670,6260.0
082210,1477.0
378800,1075.0
033170,564.0
321820,3110.0
229000,2065.0
317870,5430.0
089790,4640.0
314140,5580.0
408900,1483.0
355390,3110.0
068330,1099.0
054300,832.0
082660,480.0
226330,1975.0
418250,6550.0
007530,2135.0
189980,1211.0
065500,1432.0
238120,3315.0
037330,1080.0
361570,1648.0
444530,7480.0
288620,6710.0
094970,2825.0
261520,4540.0
014190,1336.0
277070,3495.0
413640,6590.0
189690,1738.0
023440,521.0
065170,1688.0
305090,2530.0
137080,4210.0
466410,9260.0
037230,1557.0
038070,4985.0
459550,1800.0
052790,4205.0
393210,2915.0
053160,7670.0
056700,1557.0
038060,941.0
263020,3245.0
189860,4645.0
104200,3065.0
127980,3745.0
143540,1000.0
190650,7010.0
006920,4015.0
232830,2680.0
066130,3425.0
476080,5460.0
288330,416.0
369370,882.0
060850,5460.0
129890,957.0
171010,3060.0
196450,960.0
196300,4780.0
042940,6530.0
419080,4185.0
178780,2285.0
286750,1344.0
037950,2590.0
307280,6280.0
153460,6540.0
351330,5180.0
420570,7350.0
097870,5020.0
002290,3415.0
105550,544.0
173940,2945.0
215380,2540.0
376930,834.0
052460,2870.0
179530,2380.0
419120,2850.0
025880,2505.0
234100,2890.0
465480,4245.0
140520,1974.0
0010V0,8090.0
114450,2110.0
100660,3285.0
105760,4050.0
090410,900.0
250000,6140.0
091590,3530.0
184230,2180.0
263810,2635.0
072770,980.0
376290,2300.0
450330,4955.0
227950,1182.0
355690,4460.0
150900,3490.0
224110,8180.0
035460,2680.0
290120,2550.0
221980,10000.0
261200,2585.0
215090,1760.0
122690,1773.0
127710,910.0
297570,1150.0
220180,1670.0
033830,400.0
049830,6650.0
452300,2850.0
458350,4610.0
352700,1512.0
050860,1766.0
256150,4725.0
064090,798.0
066900,1780.0
263770,1683.0
204020,2035.0
237820,3055.0
123570,1769.0
051490,2770.0
218150,1930.0
089140,2600.0
069410,3855.0
020180,995.0
221840,2080.0
033540,759.0
066360,799.0
044960,3065.0
289220,1749.0
332290,969.0
452160,3930.0
128540,1421.0
122350,1004.0
311390,3045.0
200780,3600.0
047080,1510.0
260660,2500.0
032960,10780.0
469750,1095.0
087600,4680.0
101240,3315.0
043340,801.0
206560,1481.0
219750,571.0
049470,1566.0
057540,626.0
239890,3810.0
019770,3305.0
263700,1900.0
195500,2320.0
198940,1940.0
086040,2345.0
096630,2360.0
258610,1006.0
014570,3350.0
024120,3220.0
088340,8400.0
335810,1659.0
081580,2335.0
064480,3065.0
290090,4920.0
089150,2105.0
032790,1404.0
186230,3345.0
103840,2200.0
148250,2760.0
464280,6370.0
284620,1087.0
340810,2620.0
153490,695.0
022220,712.0
068940,778.0
046310,2195.0
057030,2170.0
083550,2615.0
052600,3080.0
340440,1248.0
364950,4225.0
900300,91.0
365590,1140.0
071850,1457.0
064520,1570.0
263050,959.0
050110,1234.0
119500,2950.0
203450,2485.0
407400,2365.0
079000,4950.0
001000,1375.0
206400,998.0
086060,3895.0
228340,1699.0
403490,767.0
406820,2435.0
160550,1228.0
133750,1462.0
177830,2530.0
208860,1005.0
187270,3365.0
475460,6230.0
025440,704.0
199480,3370.0
043910,2980.0
021650,2045.0
097780,664.0
059100,4800.0
388610,6490.0
045060,1980.0
109820,1621.0
464500,2345.0
376180,1774.0
387570,6050.0
430690,3055.0
429270,5190.0
031510,1185.0
080520,2950.0
0010F0,2975.0
060540,1266.0
475660,4160.0
318410,5920.0
900070,610.0
336060,681.0
066910,2450.0
373170,2225.0
208710,2470.0
434480,2640.0
075130,1980.0
270870,3510.0
050120,3105.0
031310,1080.0
276730,13880.0
351320,1116.0
075970,1766.0
057680,2280.0
450520,2155.0
288980,897.0
043200,759.0
058110,1921.0
019570,326.0
012620,7120.0
277410,816.0
359090,550.0
026040,1947.0
262840,2990.0
032860,795.0
363250,3705.0
106240,1279.0
363260,973.0
258830,412.0
187220,2660.0
099390,3800.0
462310,3730.0
038950,3025.0
239610,5660.0
053950,1963.0
159910,2970.0
131090,3950.0
044480,948.0
356890,2575.0
438700,2815.0
068050,1097.0
296640,5820.0
079650,1300.0
318020,2435.0
246250,1969.0
195990,917.0
054780,1526.0
169330,1715.0
114630,1768.0
254120,962.0
200350,3015.0
073540,2645.0
464580,1750.0
383930,2320.0
045300,2870.0
300120,597.0
263920,3105.0
065950,1040.0
037370,3430.0
130500,2010.0
027040,2090.0
290520,1772.0
351870,2695.0
241840,3030.0
257370,2305.0
021880,136.0
035200,3000.0
148930,2840.0
013720,489.0
007720,288.0
238490,2565.0
318000,3285.0
252500,685.0
318010,3555.0
131220,3795.0
048470,2945.0
440320,2925.0
398120,2355.0
033050,868.0
038620,1820.0
039740,3570.0
017000,2365.0
033200,2990.0
225220,1460.0
013810,1850.0
457600,2015.0
142760,687.0
078590,2710.0
043220,1710.0
079170,5170.0
237750,4185.0
038870,1929.0
016670,2685.0
115160,6400.0
342870,4915.0
080530,2345.0
008470,3185.0
290270,2810.0
121890,1952.0
063760,2800.0
065370,3560.0
462980,1433.0
900110,713.0
405920,2035.0
045510,805.0
291230,564.0
131100,812.0
462510,2965.0
397810,5030.0
115610,2180.0
200230,360.0
333050,5300.0
091340,2175.0
018680,2200.0
068100,2270.0
347770,1160.0
065060,4285.0
032750,2840.0
039290,2975.0
317240,884.0
046390,1469.0
090150,612.0
274400,2815.0
353590,1955.0
310870,1250.0
001810,1146.0
056730,1720.0
038880,670.0
019660,1879.0
223310,4820.0
016100,1315.0
007770,7090.0
317120,1647.0
298060,2910.0
455180,1761.0
032080,1113.0
335870,1414.0
049120,2380.0
424760,2425.0
036480,6390.0
197140,1892.0
052300,1561.0
432980,2830.0
073570,2055.0
354200,892.0
304840,1000.0
101400,2040.0
367000,2880.0
069140,1633.0
328380,3350.0
348030,2525.0
267790,3205.0
131180,4125.0
303530,3355.0
053290,1471.0
290560,1068.0
130740,2145.0
373110,1352.0
051380,1523.0
093380,2440.0
065650,2145.0
060380,1178.0
053060,1343.0
051780,3750.0
138070,1340.0
006050,671.0
054090,919.0
065150,1450.0
208350,2850.0
115480,1915.0
377330,2850.0
389680,2495.0
024940,2290.0
353190,2885.0
139670,1640.0
023770,2545.0
140430,2145.0
210120,930.0
070590,1660.0
123750,1631.0
026910,3570.0
016920,840.0
301300,1695.0
900310,1840.0
188040,4905.0
101000,552.0
044780,1206.0
091970,2905.0
239340,802.0
080470,3015.0
236810,1299.0
376980,2280.0
067730,2285.0
134060,4595.0
352940,2005.0
032800,1860.0
331520,2130.0
080720,2725.0
043360,2460.0
017250,1023.0
123840,3330.0
258790,4220.0
038530,931.0
067010,1979.0
146060,897.0
032280,1308.0
058450,4750.0
021040,986.0
306040,2125.0
078860,3675.0
900340,1672.0
037400,798.0
222980,1884.0
188260,1694.0
192390,1840.0
377220,732.0
900100,389.0
131760,2405.0
096690,5180.0
372800,2895.0
032680,978.0
362990,1246.0
226340,2445.0
418620,1041.0
115570,2530.0
109960,1805.0
034940,645.0
054940,601.0
154030,1642.0
225590,3870.0
027580,1650.0
415380,1726.0
083640,1272.0
431190,2645.0
285800,1079.0
084440,1022.0
020400,3110.0
054220,1580.0
275630,3815.0
103230,2730.0
365900,2660.0
060900,4980.0
076080,854.0
224060,3790.0
109670,3320.0
322780,2155.0
035620,1021.0
214610,2290.0
227610,1058.0
148780,618.0
083660,304.0
113810,589.0
085810,1453.0
238200,2390.0
039310,1055.0
270520,968.0
098660,1557.0
031860,693.0
042040,749.0
032980,604.0
014100,1540.0
018620,3135.0
193250,1371.0
215480,1974.0
303030,1918.0
083470,833.0
101680,2125.0
289010,1282.0
368600,700.0
279600,3640.0
050760,1098.0
060260,1323.0
196700,1194.0
405000,4420.0
482680,2055.0
208640,121.0
241820,6040.0
477380,2055.0
417180,4700.0
110020,1798.0
344860,1400.0
377030,1530.0
045520,2480.0
054410,2915.0
106520,411.0
900270,642.0
065770,1645.0
0072Z0,1996.0
291810,1279.0
060480,1405.0
247660,3575.0
088290,2095.0
0101C0,1997.0
087260,479.0
060230,278.0
0130H0,1997.0
469880,2095.0
018700,1336.0
477340,2030.0
030350,973.0
137940,1822.0
065690,1077.0
096870,1796.0
0044K0,2005.0
227100,612.0
0115H0,1997.0
900120,391.0
473050,2070.0
048830,789.0
199730,2965.0
023790,1097.0
240600,2095.0
478440,2045.0
009730,197.0
067770,1686.0
479880,2045.0
154040,777.0
0099W0,1996.0
191410,1257.0
069330,804.0
092600,2770.0
308100,576.0
361670,2440.0
368970,3030.0
352770,5250.0
065420,190.0
002680,413.0
244460,1651.0
079950,982.0
489480,2025.0
0134X0,1983.0
043590,998.0
028080,5950.0
250930,402.0
177350,658.0
0096B0,1997.0
481890,2075.0
0097F0,1996.0
079190,667.0
0093G0,1995.0
489730,2015.0
478390,2050.0
115530,1752.0
054180,2295.0
0037T0,2000.0
0099X0,2125.0
0054V0,2030.0
471050,2085.0
0088D0,2165.0
492220,2020.0
0131D0,1981.0
482520,2027.0
482690,2190.0
065570,764.0
0091W0,2022.0
312610,612.0
0041L0,1995.0
225430,2165.0
477760,2055.0
0132G0,1996.0
084180,642.0
012340,1045.0
035290,2605.0
419540,2600.0
469900,2075.0
0071M0,2010.0
060240,1976.0
025870,2930.0
487360,2020.0
474490,2050.0
474660,2050.0
0105P0,1995.0
496070,2000.0
477470,2055.0
0129K0,1988.0
069920,1207.0
050090,557.0
0096D0,1992.0
0098T0,2020.0
486630,2055.0
493790,2015.0
0004Y0,2010.0
489210,2060.0
0130D0,1986.0
043100,520.0
469480,2400.0
008290,531.0
466690,2000.0
478110,2032.0
0041B0,2020.0
011080,2350.0
498390,2050.0
009620,563.0
472220,2100.0
073190,916.0
488060,2030.0
106080,1650.0
484130,2020.0
464440,2110.0
473950,2035.0
465320,2335.0
467930,2100.0
468760,2080.0
487830,2030.0
472230,2085.0
0068Y0,2000.0
487720,2030.0
0041J0,1996.0
03481K,5970.0
121850,1628.0
475250,2070.0
079970,596.0
309930,1505.0
474930,2075.0
276040,327.0
473000,2045.0
101390,396.0
475240,2075.0
044180,205.0
313760,468.0
043090,1140.0
052770,312.0
021045,2450.0
032685,23350.0
